,label,code,entity
456,4420 Matkustus- ja kuljetuspalvelut,2599571,KKNR
457,4430 Sosiaali- ja terveyspalvelut,2613683,KKNR
458,4440 Koulutus- ja kulttuuripalvelut,2627795,KKNR
459,4445 Koulutuskorvaukset työnantajille,2924147,KKNR
460,4450 Osuus verotuskustannuksiin,2641907,KKNR
461,4460 Muut yhteistoimintaosuudet,2656019,KKNR
462,4470 Muut palvelut,2670131,KKNR
463,4480 Aktivoidut palvelujen ostot,2684243,KKNR
464,"4500-4699 Aineet, tarvikkeet ja tavarat",683,KKNR
465,4500-4699 Ostot tilikauden aikana,1315,KKNR
466,4500 Toimisto- ja koulutarvikkeet,1936307,KKNR
467,4510 Kirjallisuus,1950419,KKNR
468,4520 Elintarvikkeet,1964531,KKNR
469,4530 Vaatteisto,1978643,KKNR
470,4533 Lääkkeet,2768915,KKNR
471,4534 Hoitotarvikkeet,2783027,KKNR
472,4550 Puhdistusaineet ja -tarvikkeet,1992755,KKNR
473,4560 Poltto- ja voiteluaineet,2006867,KKNR
474,4568 Lämmitys,99024,KKNR
475,4569 Sähkö ja kaasu,99074,KKNR
476,4570 Vesi,2049203,KKNR
477,4580 Kalusto,2063315,KKNR
478,4590 Rakennusmateriaali,2077427,KKNR
479,4600 Muu materiaali,2091539,KKNR
480,"4640 Pysyviin vastaaviin aktivoidut aineet, tarvikkeet ja tavarat",2105651,KKNR
481,4700-4799 Avustukset,3432179,KKNR
482,4700 - 4739 Avustukset kotitalouksille,2119763,KKNR
483,"4710 Omaishoidon tuki, hoitopalkkiot",2797139,KKNR
484,4712 Kotihoidon tuki,2952371,KKNR
485,4713 Kotihoidon tuen kuntalisä,2966483,KKNR
486,4714 Yksityisen hoidon tuki,2980595,KKNR
487,4715 Yksityisen hoidon tuen kuntalisä,2994707,KKNR
488,4716 Osittainen hoitoraha,3008819,KKNR
489,4717 Joustava hoitoraha,3022931,KKNR
490,4721 Täydentävä toimeentulotuki,2811251,KKNR
491,4722 Ehkäisevä toimeentulotuki,2825363,KKNR
492,4723 Täydentävän ja ehkäisevän toimeentulotuen takaisinperintä,2726579,KKNR
493,4739 Muut avustukset kotitalouksille,2133875,KKNR
494,4742 Avustukset yhteisöille,2147987,KKNR
495,4800-4995 Muut toimintakulut,3446291,KKNR
496,4800-4899 Vuokrakulut,20829,KKNR
497,4810 Maa- ja vesialueiden vuokrakulut,1908083,KKNR
498,4820 Rakennusten ja huoneistojen vuokrat,2162099,KKNR
499,4830 Koneiden ja laitteiden vuokrat,2176211,KKNR
500,4890 Muut vuokrat,2190323,KKNR
501,4899 Aktivoidut vuokrakulut,3037043,KKNR
502,4900-4995 Muut kulut,2712467,KKNR
503,4901 Jätevero,821459,KKNR
504,4910 Muut välilliset ja välittömät verot,835571,KKNR
505,4920 Pysyvien vastaavien hyödykkeiden luovutustappiot,849683,KKNR
506,4921 Luottotappiot toimintatuotoista (myyntisaamiset),1089587,KKNR
507,4930 Takaustappiot,752,KKNR
508,4931 Takauskorvausten takaisinperinnät,1140,KKNR
509,"4940 Muut toimintakulut, erittelemättömät",1131923,KKNR
510,4990 Aktivoidut muut kulut,1146035,KKNR
511,5000-5499 Verotulot,3460403,KKNR
512,5000 Kunnan tulovero,3474515,KKNR
513,5100 Kiinteistövero,94279,KKNR
514,5200 Osuus yhteisöveron tuotosta,3502739,KKNR
515,5400 Muut verotulot,3516851,KKNR
516,5500-5899 Valtionosuudet,3530963,KKNR
517,5501-5503 Kunnan peruspalvelujen valtionosuus,1174259,KKNR
518,5501 Kunnan peruspalvelujen valtionosuus (ilman tasauksia),1188371,KKNR
519,5502 Verotuloihin perustuva valtionosuuksien tasaus,1202483,KKNR
520,5503 Järjestelmämuutoksen tasaus,1230707,KKNR
521,5700-5899 Muut valtionosuudet,1244819,KKNR
522,5701 Opetus- ja kulttuuritoimen muut valtionosuudet,1258931,KKNR
523,5801 Harkinnanvarainen valtionosuuden korotus,1273043,KKNR
524,5850 Muut erittelemättömät valtionosuudet,1287155,KKNR
525,5890 Verotulojen menetysten kompensaatio,3291059,KKNR
526,6000-6999 Rahoitustuotot ja -kulut + (-),665,KKNR
527,6000-6099 Korkotuotot,973,KKNR
528,6040 Korkotuotot antolainoista,1712,KKNR
529,6050 Muut korkotuotot,1626,KKNR
530,6055 Korkojohdannaisiin liittyvät korkotuotot ja -kulut (tuottoja suojaava),2895923,KKNR
531,6100-6199 Muut rahoitustuotot,925,KKNR
532,6100 Osinkotuotot ja osuuspääomien korot,1614,KKNR
533,6115 Korvaus peruspääomasta,1668,KKNR
534,6116 Korvaus jäännöspääomasta,1357715,KKNR
535,6120 Verotilitysten korot ja korotukset,1371827,KKNR
536,6130 Viivästyskorot,1385939,KKNR
537,6140 Peruspääoman korot kuntayhtymiltä,1400051,KKNR
538,6150 Kurssivoitot rahoituslainoista,1414163,KKNR
539,6160 Arvopapereiden luovutusvoitot,1428275,KKNR
540,6169 Korkojohdannaisiin liittyvät tuotot (ei-suojaava),325,KKNR
541,6170 Muut erittelemättömät rahoitustuotot,233,KKNR
542,6176 Takausprovisiot,229,KKNR
543,6180 Rahoitusarvopaperien arvonalentumisten oikaisut (Arvonalentumisten palautumiset),1484723,KKNR
544,6200-6299 Korkokulut,556,KKNR
545,6255 Korkokulut lainoista ulkopuolisilta,544,KKNR
546,6270 Korkojohdannaisiin liittyvät korkokulut ja -tuotot (kuluja suojaava),1785,KKNR
547,6300-6399 Muut rahoituskulut,574,KKNR
548,6330 Kurssitappiot rahoituslainoista,1498835,KKNR
549,6335 Arvopapereiden luovutustappiot,1512947,KKNR
550,6360 Arvonalentumiset vaihtuvien vastaavien rahoitusarvopapereista,793,KKNR
551,6370 Arvonalentumiset pysyvien vastaavien sijoituksista (pl. toimialasijoittamisen osakkeet ja -osuudet),1541171,KKNR
552,6379 Korkojohdannaisiin liittyvät kulut (ei-suojaava),1392,KKNR
553,6380 Muut erittelemättömät rahoituskulut,1380,KKNR
554,7000-7299 Poistot ja arvonalentumiset,1470,KKNR
555,7100-7199 Suunnitelman mukaiset poistot,1323,KKNR
556,"7170 Suunnitelman mukaiset poistot, erittelemättömät",1583507,KKNR
557,7180 Kertaluonteiset poistot,1597619,KKNR
558,"7190 Pysyvien vastaavien hyödykkeiden luovutusvoitot ja -tappiot (epäolennaiset, ellei muissa tuotoissa/kuluissa)",1611731,KKNR
559,7230-7299 Arvonalentumiset,1488,KKNR
560,7230 Pysyvien vastaavien hyödykkeiden arvonalentumiset,1625843,KKNR
561,7240 Muut arvonalentumiset,1639955,KKNR
562,8000-8199 Satunnaiset erät + (-),1164,KKNR
563,8000-8099 Satunnaiset tuotot,1117,KKNR
564,"8000 Satunnaiset tuotot, pysyvien vastaavien hyödykkeiden luovutusvoitot",1654067,KKNR
565,"8010 Satunnaiset tuotot, omistusosuuksien luovutukset",1668179,KKNR
566,"8020 Satunnaiset tuotot, vahingonkorvaukset ja sopimussakot",1682291,KKNR
567,8050 Muut satunnaiset tuotot,1696403,KKNR
568,8100-8199 Satunnaiset kulut,1101,KKNR
569,"8100 Satunnaiset kulut, pysyvien vastaavien hyödykkeiden luovutustappiot",1710515,KKNR
570,"8110 Satunnaiset kulut, omistusosuuksien luovutukset",1724627,KKNR
571,"8120 Satunnaiset kulut, vahingonkorvaukset ja sopimussakot",1738739,KKNR
572,8130 Annetut akordit ja konserniavustukset,1752851,KKNR
573,8150 Muut satunnaiset kulut,1766963,KKNR
574,8500-8599 Poistoeron lisäys (vähennys),1054,KKNR
575,8500 Poistoeron lisäys,1781075,KKNR
576,8550 Poistoeron vähennys,1795187,KKNR
577,8600-8699 Varausten lisäys (vähennys),1809299,KKNR
578,8600 Varausten lisäys,1823411,KKNR
579,8650 Varausten vähennys,1837523,KKNR
580,8700-8759 Rahastojen lisäys (vähennys),442,KKNR
581,8700 Rahastojen lisäys,1865747,KKNR
582,8750 Rahastojen vähennys,1879859,KKNR
583,8800-8800 Tilikauden ylijäämä (alijäämä),1447,KKNR
584,"8800 Tilikauden ylijäämä (alijäämä), tili",3164051,KKNR
585,Luontoisetujen raha-arvot,525107,KKNR
586,Palautusjärjestelmän arvonlisävero käyttötaloudesta,412211,KKNR
587,Toimintatuotot,3319202,KKNR
588,3000-3199 Myyntituotot,3333314,KKNR
589,"3005 Myyntituotot, tili",3051074,KKNR
590,3200-3299 Maksutuotot,3361538,KKNR
591,"3295 Maksutuotot, tili",3065186,KKNR
592,3300-3399 Tuet ja avustukset,3375650,KKNR
593,3300 Tuet ja avustukset (muilta),2232578,KKNR
594,3350 Tuet ja avustukset muilta kunnilta,2938178,KKNR
595,3390 Palkkatuki,1893890,KKNR
596,3400-3559 Muut toimintatuotot,3389762,KKNR
597,3400-3499 Vuokratuotot,3403874,KKNR
598,"3499 Vuokratuotot, muut",2204354,KKNR
599,3440 Maa- ja vesialueiden vuokratuotot,2218466,KKNR
600,3500-3559 Muut tuotot,793154,KKNR
601,3510 Pysyvien vastaavien hyödykkeiden luovutusvoitot,779042,KKNR
602,3521 Vakuutusyhtiöiden vahinkovakuutuskorvaukset,1922114,KKNR
603,"3530 Muut tuotot, erittelemättömät",807266,KKNR
604,3536 Sakot ja uhkasakot,1216514,KKNR
605,3700-3799 Valmistus omaan käyttöön,2881730,KKNR
606,"3710 Valmistus omaan käyttöön, tili",3079298,KKNR
607,Toimintakulut,3417986,KKNR
608,4000-4299 Henkilöstökulut,3276866,KKNR
609,4000-4099 Palkat ja palkkiot,3347426,KKNR
610,4000 Maksetut palkat ja palkkiot,2246690,KKNR
611,4060 Jaksotetut palkat ja palkkiot,2260802,KKNR
612,4065 Aktivoidut palkat ja palkkiot,2274914,KKNR
613,4090 Henkilöstökorvaukset,2289026,KKNR
614,4100-4229 Henkilösivukulut,3488546,KKNR
615,4100-4149 Eläkekulut,3587330,KKNR
616,4110 Eläkevakuutusmaksut,2303138,KKNR
617,4120 Maksetut eläkkeet,2317250,KKNR
618,4130 Jaksotetut eläkekulut,2331362,KKNR
619,4135 Aktivoidut eläkemenot,2345474,KKNR
620,4150-4229 Muut henkilösivukulut,4321154,KKNR
621,"4210 Muut henkilösivukulut, erittelemättömät",2373698,KKNR
622,4190 Jaksotetut  sosiaalivakuutusmaksut,2387810,KKNR
623,4200 Aktivoidut sosiaalivakuutusmaksut,2401922,KKNR
624,4300-4499 Palvelujen ostot,383906,KKNR
625,4300-4339 Asiakaspalvelujen ostot,2416034,KKNR
626,"4300 Asiakaspalvelujen ostot, erittelemättömät",2430146,KKNR
627,4315 Palveluseteli,2444258,KKNR
628,4340-4499 Muiden palvelujen ostot,2458370,KKNR
629,4340 Asiantuntijapalvelut,2740610,KKNR
630,4341 Toimistopalvelut,2754722,KKNR
631,4342 ICT-palvelut,2472482,KKNR
632,4344 Rahoitus- ja pankkipalvelut,2486594,KKNR
633,4346 Työvoiman vuokraus,2500706,KKNR
634,"4350 Painatukset, ilmoitukset ja markkinointi",2514818,KKNR
635,4360 Posti- ja kuriiripalvelut,2528930,KKNR
636,4370 Vakuutukset,2867618,KKNR
637,4380 Puhtaanapito- ja pesulapalvelut,2543042,KKNR
638,4390 Rakennusten ja alueiden rakentamis- ja kunnossapitopalvelut,2557154,KKNR
639,"4400 Koneiden, kaluston ja laitteiden rakentamis- ja kunnossapitopalvelut",2571266,KKNR
640,4410 Majoitus- ja ravitsemispalvelut,2585378,KKNR
641,4420 Matkustus- ja kuljetuspalvelut,2599490,KKNR
642,4430 Sosiaali- ja terveyspalvelut,2613602,KKNR
643,4440 Koulutus- ja kulttuuripalvelut,2627714,KKNR
644,4445 Koulutuskorvaukset työnantajille,2924066,KKNR
645,4450 Osuus verotuskustannuksiin,2641826,KKNR
646,4460 Muut yhteistoimintaosuudet,2655938,KKNR
647,4470 Muut palvelut,2670050,KKNR
648,4480 Aktivoidut palvelujen ostot,2684162,KKNR
649,"4500-4699 Aineet, tarvikkeet ja tavarat",426242,KKNR
650,4500-4699 Ostot tilikauden aikana,3559106,KKNR
651,4500 Toimisto- ja koulutarvikkeet,1936226,KKNR
652,4510 Kirjallisuus,1950338,KKNR
653,4520 Elintarvikkeet,1964450,KKNR
654,4530 Vaatteisto,1978562,KKNR
655,4533 Lääkkeet,2768834,KKNR
656,4534 Hoitotarvikkeet,2782946,KKNR
657,4550 Puhdistusaineet ja -tarvikkeet,1992674,KKNR
658,4560 Poltto- ja voiteluaineet,2006786,KKNR
659,4568 Lämmitys,2020898,KKNR
660,4569 Sähkö ja kaasu,2035010,KKNR
661,4570 Vesi,2049122,KKNR
662,4580 Kalusto,2063234,KKNR
663,4590 Rakennusmateriaali,2077346,KKNR
664,4600 Muu materiaali,2091458,KKNR
665,"4640 Pysyviin vastaaviin aktivoidut aineet, tarvikkeet ja tavarat",2105570,KKNR
666,4700-4799 Avustukset,3432098,KKNR
667,4700 - 4739 Avustukset kotitalouksille,2119682,KKNR
668,"4710 Omaishoidon tuki, hoitopalkkiot",2797058,KKNR
669,4712 Kotihoidon tuki,2952290,KKNR
670,4713 Kotihoidon tuen kuntalisä,2966402,KKNR
671,4714 Yksityisen hoidon tuki,2980514,KKNR
672,4715 Yksityisen hoidon tuen kuntalisä,2994626,KKNR
673,4716 Osittainen hoitoraha,3008738,KKNR
674,4717 Joustava hoitoraha,3022850,KKNR
675,4721 Täydentävä toimeentulotuki,2811170,KKNR
676,4722 Ehkäisevä toimeentulotuki,2825282,KKNR
677,4723 Täydentävän ja ehkäisevän toimeentulotuen takaisinperintä,2726498,KKNR
678,4739 Muut avustukset kotitalouksille,2133794,KKNR
679,4742 Avustukset yhteisöille,2147906,KKNR
680,4800-4995 Muut toimintakulut,3446210,KKNR
681,4800-4899 Vuokrakulut,2698274,KKNR
682,4810 Maa- ja vesialueiden vuokrakulut,1908002,KKNR
683,4820 Rakennusten ja huoneistojen vuokrat,2162018,KKNR
684,4830 Koneiden ja laitteiden vuokrat,2176130,KKNR
685,4890 Muut vuokrat,2190242,KKNR
686,4899 Aktivoidut vuokrakulut,3036962,KKNR
687,4900-4995 Muut kulut,2712386,KKNR
688,4901 Jätevero,821378,KKNR
689,4910 Muut välilliset ja välittömät verot,835490,KKNR
690,4920 Pysyvien vastaavien hyödykkeiden luovutustappiot,849602,KKNR
691,4921 Luottotappiot toimintatuotoista (myyntisaamiset),1089506,KKNR
692,4930 Takaustappiot,1103618,KKNR
693,4931 Takauskorvausten takaisinperinnät,1117730,KKNR
694,"4940 Muut toimintakulut, erittelemättömät",1131842,KKNR
695,4990 Aktivoidut muut kulut,1145954,KKNR
696,5000-5499 Verotulot,3460322,KKNR
697,5000 Kunnan tulovero,3474434,KKNR
698,5100 Kiinteistövero,1160066,KKNR
699,5200 Osuus yhteisöveron tuotosta,3502658,KKNR
700,5400 Muut verotulot,3516770,KKNR
701,5500-5899 Valtionosuudet,3530882,KKNR
702,5501-5503 Kunnan peruspalvelujen valtionosuus,1174178,KKNR
703,5501 Kunnan peruspalvelujen valtionosuus (ilman tasauksia),1188290,KKNR
704,5502 Verotuloihin perustuva valtionosuuksien tasaus,1202402,KKNR
705,5503 Järjestelmämuutoksen tasaus,1230626,KKNR
706,5700-5899 Muut valtionosuudet,1244738,KKNR
707,5701 Opetus- ja kulttuuritoimen muut valtionosuudet,1258850,KKNR
708,5801 Harkinnanvarainen valtionosuuden korotus,1272962,KKNR
709,5850 Muut erittelemättömät valtionosuudet,1287074,KKNR
710,5890 Verotulojen menetysten kompensaatio,3290978,KKNR
711,6000-6999 Rahoitustuotot ja -kulut + (-),510914,KKNR
712,6000-6099 Korkotuotot,496802,KKNR
713,6040 Korkotuotot antolainoista,1301186,KKNR
714,6050 Muut korkotuotot,1315298,KKNR
715,6055 Korkojohdannaisiin liittyvät korkotuotot ja -kulut (tuottoja suojaava),2895842,KKNR
716,6100-6199 Muut rahoitustuotot,482690,KKNR
717,6100 Osinkotuotot ja osuuspääomien korot,1329410,KKNR
718,6115 Korvaus peruspääomasta,1343522,KKNR
719,6116 Korvaus jäännöspääomasta,1357634,KKNR
720,6120 Verotilitysten korot ja korotukset,1371746,KKNR
721,6130 Viivästyskorot,1385858,KKNR
722,6140 Peruspääoman korot kuntayhtymiltä,1399970,KKNR
723,6150 Kurssivoitot rahoituslainoista,1414082,KKNR
724,6160 Arvopapereiden luovutusvoitot,1428194,KKNR
725,6169 Korkojohdannaisiin liittyvät tuotot (ei-suojaava),1442306,KKNR
726,6170 Muut erittelemättömät rahoitustuotot,1456418,KKNR
727,6176 Takausprovisiot,1470530,KKNR
728,6180 Rahoitusarvopaperien arvonalentumisten oikaisut (Arvonalentumisten palautumiset),1484642,KKNR
729,6200-6299 Korkokulut,454466,KKNR
730,6255 Korkokulut lainoista ulkopuolisilta,2839394,KKNR
731,6270 Korkojohdannaisiin liittyvät korkokulut ja -tuotot (kuluja suojaava),2909954,KKNR
732,6300-6399 Muut rahoituskulut,468578,KKNR
733,6330 Kurssitappiot rahoituslainoista,1498754,KKNR
734,6335 Arvopapereiden luovutustappiot,1512866,KKNR
735,6360 Arvonalentumiset vaihtuvien vastaavien rahoitusarvopapereista,1526978,KKNR
736,6370 Arvonalentumiset pysyvien vastaavien sijoituksista (pl. toimialasijoittamisen osakkeet ja -osuudet),1541090,KKNR
737,6379 Korkojohdannaisiin liittyvät kulut (ei-suojaava),1555202,KKNR
738,6380 Muut erittelemättömät rahoituskulut,1569314,KKNR
739,7000-7299 Poistot ja arvonalentumiset,3206306,KKNR
740,7100-7199 Suunnitelman mukaiset poistot,3220418,KKNR
741,"7170 Suunnitelman mukaiset poistot, erittelemättömät",1583426,KKNR
742,7180 Kertaluonteiset poistot,1597538,KKNR
743,"7190 Pysyvien vastaavien hyödykkeiden luovutusvoitot ja -tappiot (epäolennaiset, ellei muissa tuotoissa/kuluissa)",1611650,KKNR
744,7230-7299 Arvonalentumiset,3544994,KKNR
745,7230 Pysyvien vastaavien hyödykkeiden arvonalentumiset,1625762,KKNR
746,7240 Muut arvonalentumiset,1639874,KKNR
747,8000-8199 Satunnaiset erät + (-),3262754,KKNR
748,8000-8099 Satunnaiset tuotot,3248642,KKNR
749,"8000 Satunnaiset tuotot, pysyvien vastaavien hyödykkeiden luovutusvoitot",1653986,KKNR
750,"8010 Satunnaiset tuotot, omistusosuuksien luovutukset",1668098,KKNR
751,"8020 Satunnaiset tuotot, vahingonkorvaukset ja sopimussakot",1682210,KKNR
752,8050 Muut satunnaiset tuotot,1696322,KKNR
753,8100-8199 Satunnaiset kulut,3234530,KKNR
754,"8100 Satunnaiset kulut, pysyvien vastaavien hyödykkeiden luovutustappiot",1710434,KKNR
755,"8110 Satunnaiset kulut, omistusosuuksien luovutukset",1724546,KKNR
756,"8120 Satunnaiset kulut, vahingonkorvaukset ja sopimussakot",1738658,KKNR
757,8130 Annetut akordit ja konserniavustukset,1752770,KKNR
758,8150 Muut satunnaiset kulut,1766882,KKNR
759,8500-8599 Poistoeron lisäys (vähennys),3305090,KKNR
760,8500 Poistoeron lisäys,1780994,KKNR
761,8550 Poistoeron vähennys,1795106,KKNR
762,8600-8699 Varausten lisäys (vähennys),1809218,KKNR
763,8600 Varausten lisäys,1823330,KKNR
764,8650 Varausten vähennys,1837442,KKNR
765,8700-8759 Rahastojen lisäys (vähennys),1851554,KKNR
766,8700 Rahastojen lisäys,1865666,KKNR
767,8750 Rahastojen vähennys,1879778,KKNR
768,8800-8800 Tilikauden ylijäämä (alijäämä),3573218,KKNR
769,"8800 Tilikauden ylijäämä (alijäämä), tili",3163970,KKNR
770,Luontoisetujen raha-arvot,525026,KKNR
771,Palautusjärjestelmän arvonlisävero käyttötaloudesta,412130,KKNR
772,Toimintatuotot,3319203,KKNR
773,3000-3199 Myyntituotot,3333315,KKNR
774,"3005 Myyntituotot, tili",3051075,KKNR
775,3200-3299 Maksutuotot,3361539,KKNR
776,"3295 Maksutuotot, tili",3065187,KKNR
777,3300-3399 Tuet ja avustukset,3375651,KKNR
778,3300 Tuet ja avustukset (muilta),2232579,KKNR
779,3350 Tuet ja avustukset muilta kunnilta,2938179,KKNR
780,3390 Palkkatuki,1893891,KKNR
781,3400-3559 Muut toimintatuotot,3389763,KKNR
782,3400-3499 Vuokratuotot,3403875,KKNR
783,"3499 Vuokratuotot, muut",2204355,KKNR
784,3440 Maa- ja vesialueiden vuokratuotot,2218467,KKNR
785,3500-3559 Muut tuotot,793155,KKNR
786,3510 Pysyvien vastaavien hyödykkeiden luovutusvoitot,779043,KKNR
787,3521 Vakuutusyhtiöiden vahinkovakuutuskorvaukset,1922115,KKNR
788,"3530 Muut tuotot, erittelemättömät",807267,KKNR
789,3536 Sakot ja uhkasakot,1216515,KKNR
790,3700-3799 Valmistus omaan käyttöön,2881731,KKNR
791,"3710 Valmistus omaan käyttöön, tili",3079299,KKNR
792,Toimintakulut,3417987,KKNR
793,4000-4299 Henkilöstökulut,3276867,KKNR
794,4000-4099 Palkat ja palkkiot,3347427,KKNR
795,4000 Maksetut palkat ja palkkiot,2246691,KKNR
796,4060 Jaksotetut palkat ja palkkiot,2260803,KKNR
797,4065 Aktivoidut palkat ja palkkiot,2274915,KKNR
798,4090 Henkilöstökorvaukset,2289027,KKNR
799,4100-4229 Henkilösivukulut,3488547,KKNR
800,4100-4149 Eläkekulut,3587331,KKNR
801,4110 Eläkevakuutusmaksut,2303139,KKNR
802,4120 Maksetut eläkkeet,2317251,KKNR
803,4130 Jaksotetut eläkekulut,2331363,KKNR
804,4135 Aktivoidut eläkemenot,2345475,KKNR
805,4150-4229 Muut henkilösivukulut,4321155,KKNR
806,"4210 Muut henkilösivukulut, erittelemättömät",2373699,KKNR
807,4190 Jaksotetut  sosiaalivakuutusmaksut,2387811,KKNR
808,4200 Aktivoidut sosiaalivakuutusmaksut,2401923,KKNR
809,4300-4499 Palvelujen ostot,383907,KKNR
810,4300-4339 Asiakaspalvelujen ostot,2416035,KKNR
811,"4300 Asiakaspalvelujen ostot, erittelemättömät",2430147,KKNR
812,4315 Palveluseteli,2444259,KKNR
813,4340-4499 Muiden palvelujen ostot,2458371,KKNR
814,4340 Asiantuntijapalvelut,2740611,KKNR
815,4341 Toimistopalvelut,2754723,KKNR
816,4342 ICT-palvelut,2472483,KKNR
817,4344 Rahoitus- ja pankkipalvelut,2486595,KKNR
818,4346 Työvoiman vuokraus,2500707,KKNR
819,"4350 Painatukset, ilmoitukset ja markkinointi",2514819,KKNR
820,4360 Posti- ja kuriiripalvelut,2528931,KKNR
821,4370 Vakuutukset,2867619,KKNR
822,4380 Puhtaanapito- ja pesulapalvelut,2543043,KKNR
823,4390 Rakennusten ja alueiden rakentamis- ja kunnossapitopalvelut,2557155,KKNR
824,"4400 Koneiden, kaluston ja laitteiden rakentamis- ja kunnossapitopalvelut",2571267,KKNR
825,4410 Majoitus- ja ravitsemispalvelut,2585379,KKNR
826,4420 Matkustus- ja kuljetuspalvelut,2599491,KKNR
827,4430 Sosiaali- ja terveyspalvelut,2613603,KKNR
828,4440 Koulutus- ja kulttuuripalvelut,2627715,KKNR
829,4445 Koulutuskorvaukset työnantajille,2924067,KKNR
830,4450 Osuus verotuskustannuksiin,2641827,KKNR
831,4460 Muut yhteistoimintaosuudet,2655939,KKNR
832,4470 Muut palvelut,2670051,KKNR
833,4480 Aktivoidut palvelujen ostot,2684163,KKNR
834,"4500-4699 Aineet, tarvikkeet ja tavarat",426243,KKNR
835,4500-4699 Ostot tilikauden aikana,3559107,KKNR
836,4500 Toimisto- ja koulutarvikkeet,1936227,KKNR
837,4510 Kirjallisuus,1950339,KKNR
838,4520 Elintarvikkeet,1964451,KKNR
839,4530 Vaatteisto,1978563,KKNR
840,4533 Lääkkeet,2768835,KKNR
841,4534 Hoitotarvikkeet,2782947,KKNR
842,4550 Puhdistusaineet ja -tarvikkeet,1992675,KKNR
843,4560 Poltto- ja voiteluaineet,2006787,KKNR
844,4568 Lämmitys,2020899,KKNR
845,4569 Sähkö ja kaasu,2035011,KKNR
846,4570 Vesi,2049123,KKNR
847,4580 Kalusto,2063235,KKNR
848,4590 Rakennusmateriaali,2077347,KKNR
849,4600 Muu materiaali,2091459,KKNR
850,"4640 Pysyviin vastaaviin aktivoidut aineet, tarvikkeet ja tavarat",2105571,KKNR
851,4700-4799 Avustukset,3432099,KKNR
852,4700 - 4739 Avustukset kotitalouksille,2119683,KKNR
853,"4710 Omaishoidon tuki, hoitopalkkiot",2797059,KKNR
854,4712 Kotihoidon tuki,2952291,KKNR
855,4713 Kotihoidon tuen kuntalisä,2966403,KKNR
856,4714 Yksityisen hoidon tuki,2980515,KKNR
857,4715 Yksityisen hoidon tuen kuntalisä,2994627,KKNR
858,4716 Osittainen hoitoraha,3008739,KKNR
859,4717 Joustava hoitoraha,3022851,KKNR
860,4721 Täydentävä toimeentulotuki,2811171,KKNR
861,4722 Ehkäisevä toimeentulotuki,2825283,KKNR
862,4723 Täydentävän ja ehkäisevän toimeentulotuen takaisinperintä,2726499,KKNR
863,4739 Muut avustukset kotitalouksille,2133795,KKNR
864,4742 Avustukset yhteisöille,2147907,KKNR
865,4800-4995 Muut toimintakulut,3446211,KKNR
866,4800-4899 Vuokrakulut,2698275,KKNR
867,4810 Maa- ja vesialueiden vuokrakulut,1908003,KKNR
868,4820 Rakennusten ja huoneistojen vuokrat,2162019,KKNR
869,4830 Koneiden ja laitteiden vuokrat,2176131,KKNR
870,4890 Muut vuokrat,2190243,KKNR
871,4899 Aktivoidut vuokrakulut,3036963,KKNR
